,Samuel L. Jackson,Morgan Freeman,Bruce Willis,Robert De Niro,Matt Damon,Owen Wilson,Johnny Depp,Liam Neeson,Brad Pitt,Nicolas Cage,Stanley Tucci,Frank Welker,George Clooney,Cate Blanchett,Editor,Producer,crew_num,cast_num,Steven Spielberg,Clint Eastwood,Ridley Scott,Robert Zemeckis,Martin Scorsese,Tim Burton,Michael Bay,Renny Harlin,Robert Rodriguez,Steven Soderbergh,budget,Drama,Action,Comedy,Thriller,Adventure,genres_num,duringcreditsstinger,based on novel,aftercreditsstinger,dystopia,3d,violence,woman director,murder,original_en,Warner Bros.,Universal Pictures,Paramount Pictures,Twentieth Century Fox Film Corporation,Columbia Pictures,New Line Cinema,Relativity Media,Walt Disney Pictures,com_num,United States of America,United Kingdom,Germany,France,Canada,Australia,runtime,English,Français,month
87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,39,46,0,0,0,0,0,0,0,0,0,0,165,0,1,1,0,1,5,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,102.0,1,0,10
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,38,66,0,0,0,0,0,0,0,0,0,0,165,0,0,1,0,1,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,108.0,1,0,11
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,147,10,0,0,0,1,0,0,0,0,0,0,165,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,100.0,1,0,11
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,109,67,0,0,0,0,0,0,0,0,0,0,165,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,120.0,1,0,6
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,42,13,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,98.0,1,0,3
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,144,14,0,0,0,0,0,0,0,0,0,0,200,0,1,0,1,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,6,1,1,1,0,0,0,109.0,1,0,7
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,105,80,0,0,0,0,0,0,0,0,0,0,170,0,1,0,0,1,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,121.0,1,0,7
94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,120,36,0,0,0,0,0,0,0,0,0,0,165,1,0,0,0,1,3,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,5,1,1,0,0,1,0,169.0,1,0,11
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,18,29,0,0,0,0,0,0,0,0,0,0,160,0,1,0,1,1,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,148.0,1,1,7
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,27,49,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,120.0,1,0,7
97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,50,30,0,0,0,0,0,0,0,0,0,0,250,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,169.0,1,0,11
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,141,30,0,0,0,0,0,0,0,0,0,0,38,0,1,0,1,0,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1,0,1,0,0,0,106.0,1,0,6
99,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,3,155,37,0,0,0,0,0,0,0,0,0,0,150,1,0,0,1,0,5,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,1,0,0,0,0,0,166.0,1,0,11
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,45,41,0,0,0,0,0,0,0,0,0,0,160,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,132.0,1,1,5
101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,114,51,0,0,0,0,0,0,0,0,0,0,160,0,1,0,0,1,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,137.0,1,0,11
102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,14,0,0,0,0,0,0,0,0,0,0,150,1,1,1,0,1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,109.0,1,0,7
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,29,14,0,0,0,0,0,0,0,0,0,0,160,1,1,0,1,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,99.0,1,0,5
104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,102,98,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5,1,1,0,0,0,0,113.0,1,0,5
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,15,41,0,0,0,0,0,0,0,0,0,0,160,0,0,1,0,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,93.0,0,1,5
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,129,47,0,0,0,0,0,0,0,0,0,0,160,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1,0,0,0,1,0,123.0,1,0,5
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,145,32,0,0,0,0,0,0,0,0,0,0,155,0,1,0,1,1,4,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,126.0,1,0,6
108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,31,19,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,113.0,1,0,8
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,114,101,0,0,0,0,0,0,1,0,0,0,140,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,183.0,1,1,5
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,41,38,0,0,0,0,0,0,1,0,0,0,150,0,1,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,144.0,1,0,6
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,167,51,0,0,0,0,0,0,0,0,0,0,155,1,1,0,0,1,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,1,1,1,1,0,0,175.0,1,0,11
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,22,80,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,138.0,1,0,6
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,65,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,157.0,1,1,11
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,27,33,0,0,0,0,0,0,0,0,0,0,150,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,7,1,0,0,0,0,0,92.0,1,0,7
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,23,13,0,0,0,0,0,0,0,0,0,0,150,1,1,0,1,0,5,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,101.0,1,0,12
116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,115,32,0,0,0,0,0,1,0,0,0,0,150,0,0,1,0,1,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,1,0,0,0,1,115.0,1,0,7
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,56,23,0,0,0,0,0,0,0,0,0,0,150,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,111.0,1,0,6
118,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4,137,113,0,0,0,0,0,0,0,0,0,0,150,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,1,0,0,0,0,140.0,1,0,6
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,89.0,1,0,10
120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,16,42,0,0,0,0,0,0,0,0,0,0,150,0,1,1,0,1,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,1,0,0,0,1,0,105.0,1,0,5
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,63,0,0,0,0,0,0,0,0,0,0,150,0,1,0,1,1,4,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,1,0,0,0,0,0,107.0,1,0,4
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,22,0,0,0,0,0,0,0,0,0,0,150,0,1,0,1,1,4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,1,129.0,1,1,11
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,56,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,1,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,102.0,1,0,11
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,74,0,0,0,0,0,0,0,0,0,0,150,0,1,0,1,1,4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,1,138.0,1,0,5
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,40,43,0,0,0,0,0,0,0,0,0,0,170,0,1,0,0,1,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,112.0,1,0,10
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,76,60,0,0,0,0,0,0,0,0,0,0,150,0,1,0,1,1,4,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,120.0,1,0,5
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,107,47,0,0,0,0,0,0,0,0,0,0,150,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,138.0,1,1,5
128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,32,0,0,0,0,0,0,0,0,0,0,150,0,1,0,0,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,115.0,1,0,4
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,156,16,0,0,0,0,0,0,0,0,0,0,150,0,0,1,0,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,98.0,1,0,11
130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,21,0,0,0,0,0,0,0,0,0,0,150,0,1,1,0,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,88.0,1,0,7
131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,31,18,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,99.0,1,0,3
132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,18,25,0,0,0,0,0,1,0,0,0,0,150,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,1,113.0,1,0,5
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,112,75,0,0,0,0,0,0,0,0,0,0,150,0,1,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,1,0,0,0,0,0,131.0,1,0,7
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,21,25,0,0,0,0,0,0,0,0,0,0,150,0,0,1,0,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,91.0,1,0,10
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,23,32,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,91.0,1,0,5
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,150,0,1,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,103.0,1,0,6
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26,13,0,0,0,0,0,0,0,0,0,0,150,0,1,0,1,1,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,7,1,0,1,0,0,0,126.0,1,0,5
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,22,21,0,0,0,0,0,0,0,0,0,0,150,1,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,131.0,1,0,6
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,88.0,1,0,3
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,34,15,0,0,0,0,0,0,0,0,0,0,149,0,0,1,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,85.0,1,0,10
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,22,19,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,111.0,1,0,9
142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,51,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,92.0,1,0,2
143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,124,20,0,0,0,0,0,0,0,0,0,0,175,1,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,1,0,0,0,0,163.0,1,0,5
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,12,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,93.0,1,0,6
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,21,0,0,0,0,0,0,0,0,0,0,140,0,1,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,133.0,1,0,11
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,75,0,0,0,0,0,0,0,0,0,0,144,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,1,0,0,0,0,0,116.0,1,0,7
147,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3,108,67,0,0,0,0,0,0,1,0,0,0,140,0,1,0,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,151.0,1,0,7
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,147,23,0,0,0,0,0,0,0,0,0,0,140,0,1,1,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,88.0,1,0,7
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,60,30,0,0,0,1,0,0,0,0,0,0,70,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,115.0,1,0,11
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,34,0,0,0,0,0,0,0,0,0,0,145,0,1,1,0,1,5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4,1,0,0,0,0,0,95.0,1,0,1
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,16,0,0,0,0,0,0,0,0,0,0,145,0,1,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,133.0,1,1,12
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,16,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,97.0,1,1,11
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,38,15,0,0,0,0,0,0,0,0,0,0,100,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,90.0,1,0,12
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,21,47,0,0,0,0,0,0,0,0,0,0,140,1,1,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,154.0,1,0,12
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,155,24,0,0,1,0,0,0,0,0,0,0,140,1,1,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,150.0,1,0,12
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,24,168,0,0,0,0,0,0,0,0,0,0,150,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,0,1,0,0,0,127.0,1,0,5
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,126,71,0,0,0,0,0,0,0,0,0,0,139,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,121.0,1,0,5
158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,29,17,0,0,0,0,0,0,0,0,0,0,145,0,1,1,0,1,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,102.0,1,0,6
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,71,41,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,127.0,1,0,2
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,24,23,0,0,0,0,0,0,0,0,0,0,135,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,121.0,1,0,7
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,24,35,0,0,0,0,0,0,0,0,0,0,130,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,6,1,0,0,0,0,0,163.0,1,0,3
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,101,21,0,0,0,0,0,0,0,0,0,0,140,0,1,1,1,1,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,127.0,1,0,7
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,145,16,0,0,0,0,0,0,0,0,0,0,137,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,138.0,1,0,6
164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,28,20,0,0,0,0,0,0,0,0,0,0,130,0,1,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,110.0,1,0,3
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,107,16,0,0,0,0,0,0,0,0,0,0,130,1,1,1,0,1,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10,1,1,1,0,0,0,124.0,1,1,4
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,44,9,0,0,0,0,0,0,0,0,0,0,137,0,1,0,1,1,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,106.0,1,0,7
167,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,135,56,0,0,0,0,0,0,0,0,0,0,140,0,1,0,0,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,124.0,1,1,7
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,29,20,0,0,0,0,0,0,0,0,0,0,135,0,1,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,128.0,1,0,11
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,168,26,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4,1,0,0,0,0,0,138.0,1,1,11
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,113,56,0,0,0,0,0,0,0,0,0,0,120,1,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,115.0,1,0,11
171,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,22,26,0,0,0,0,0,0,0,0,0,0,130,0,0,1,0,0,3,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,100.0,1,0,11
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,24,68,0,0,0,0,0,0,0,0,0,0,150,0,1,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,114.0,1,0,6
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,17,23,1,0,0,0,0,0,0,0,0,0,140,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,120.0,1,0,6
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,124,19,0,0,0,0,0,0,0,0,0,0,135,1,0,0,1,1,4,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,156.0,1,1,12
175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,12,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,96.0,1,0,7
176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,14,17,0,0,0,0,0,0,0,0,0,0,135,0,0,1,0,1,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,107.0,1,0,3
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,132,0,0,1,0,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,92.0,1,0,11
178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,135,46,0,0,0,0,0,0,0,0,0,0,70,1,1,0,1,0,4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5,1,0,1,0,0,0,115.0,1,1,8
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,26,0,0,0,0,0,0,0,0,0,0,130,0,0,1,0,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,90.0,1,0,6
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,165,65,0,0,0,0,0,0,0,0,0,0,130,0,1,0,0,1,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,117.0,1,0,7
181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,48,52,0,0,0,0,0,0,0,0,0,0,130,0,1,0,0,1,3,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,146.0,1,0,11
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,35,11,0,0,0,0,0,0,0,0,0,0,135,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,94.0,1,0,3
183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,164,29,1,0,0,0,0,0,0,0,0,0,132,0,0,0,1,1,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,116.0,1,0,6
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,163,21,0,0,0,0,0,0,1,0,0,0,130,0,1,1,1,1,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,147.0,1,0,7
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,21,25,0,0,0,0,0,0,0,0,0,0,130,0,1,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,90.0,1,0,10
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,42,0,0,0,0,0,0,0,0,0,0,110,0,1,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,4,1,0,0,0,0,0,100.0,1,0,7
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,75,18,0,0,0,0,0,0,0,0,0,0,125,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,139.0,1,0,3
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,47,16,1,0,0,0,0,0,0,0,0,0,130,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,7,1,0,0,0,0,0,107.0,1,0,10
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,147,51,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,141.0,1,0,5
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,101,45,0,0,0,0,0,0,0,0,0,0,130,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,1,1,0,0,0,1,165.0,1,0,11
